item_id,order_id,product_id,quantity,unit_price
1151,748,8,1,3.1
1152,749,21,1,3.2
1153,750,6,1,3.7
1154,750,1,1,2.5
1155,751,16,2,2.8
1156,751,7,1,3.3
1157,752,10,1,2.6
1158,752,4,1,3.4
1159,753,3,1,3.2
1160,753,4,1,3.4
1161,754,19,1,3.8
1162,755,1,1,2.5
1163,755,2,1,2.8
1164,755,18,1,3.8
1165,756,4,1,3.4
1166,756,2,1,2.8
1167,757,2,1,2.8
1168,758,14,1,2.9
1169,759,7,2,3.3
1170,760,3,1,3.2
1171,760,6,1,3.7
1172,761,8,1,3.1
1173,761,4,1,3.4
1174,762,17,1,4.2
1175,763,4,1,3.4
1176,763,3,1,3.2
1177,763,21,1,3.2
1178,764,14,1,2.9
1179,765,16,1,2.8
1180,765,16,1,2.8
1181,766,17,1,4.2
1182,766,3,1,3.2
1183,767,18,1,3.8
1184,768,4,2,3.4
1185,768,21,1,3.2
1186,769,8,1,3.1
1187,770,19,1,3.8
1188,771,8,1,3.1
1189,771,21,1,3.2
1190,771,2,1,2.8
1191,772,21,1,3.2
1192,772,16,1,2.8
1193,772,18,1,3.8
1194,773,7,1,3.3
1195,773,3,1,3.2
1196,774,18,1,3.8
1197,775,15,1,4.5
1198,776,8,1,3.1
1199,777,18,1,3.8
1200,777,7,1,3.3
1201,778,5,1,3.5
1202,778,3,1,3.2
1203,778,7,2,3.3
1204,779,22,1,4.0
1205,780,1,1,2.5
1206,781,15,2,4.5
1207,782,19,1,3.8
1208,782,13,1,2.8
1209,782,15,1,4.5
1210,783,4,1,3.4
1211,784,1,1,2.5
1212,785,1,1,2.5
1213,786,7,1,3.3
1214,786,22,1,4.0
1215,787,18,1,3.8
1216,788,3,1,3.2
1217,789,17,2,4.2
1218,790,18,1,3.8
1219,791,15,1,4.5
1220,792,17,2,4.2
1221,793,23,2,4.1
1222,793,1,1,2.5
1223,794,19,1,3.8
1224,795,1,1,2.5
1225,796,2,1,2.8
1226,797,19,1,3.8
1227,797,11,1,2.6
1228,798,5,1,3.5
1229,799,11,1,2.6
1230,800,11,2,2.6
1231,801,18,1,3.8
1232,801,8,1,3.1
1233,802,16,1,2.8
1234,803,13,1,2.8
1235,803,5,1,3.5
1236,804,3,1,3.2
1237,805,6,1,3.7
1238,806,16,2,2.8
1239,807,7,1,3.3
1240,808,1,1,2.5
1241,809,5,1,3.5
1242,810,20,1,3.9
1243,810,2,1,2.8
1244,811,6,1,3.7
1245,812,7,2,3.3
1246,813,2,1,2.8
1247,813,23,1,4.1
1248,814,21,1,3.2
1249,815,2,2,2.8
1250,816,18,2,3.8
1251,817,3,1,3.2
1252,817,3,1,3.2
1253,818,3,1,3.2
1254,819,6,2,3.7
1255,820,8,1,3.1
1256,821,20,1,3.9
1257,821,3,1,3.2
1258,822,4,1,3.4
1259,823,16,1,2.8
1260,824,19,1,3.8
1261,825,3,1,3.2
1262,826,16,1,2.8
1263,826,7,1,3.3
1264,827,16,1,2.8
1265,827,4,1,3.4
1266,828,15,2,4.5
1267,829,21,1,3.2
1268,829,13,2,2.8
1269,829,17,1,4.2
1270,830,21,2,3.2
1271,831,9,1,2.6
1272,832,17,1,4.2
1273,832,1,1,2.5
1274,833,2,2,2.8
1275,833,21,2,3.2
1276,834,23,2,4.1
1277,835,9,2,2.6
1278,835,1,1,2.5
1279,836,4,1,3.4
1280,836,17,1,4.2
1281,836,22,1,4.0
1282,837,17,1,4.2
1283,837,15,1,4.5
1284,838,3,1,3.2
1285,838,10,1,2.6
1286,839,4,1,3.4
1287,839,22,1,4.0
1288,840,23,1,4.1
1289,841,5,1,3.5
1290,842,22,1,4.0
1291,842,7,1,3.3
1292,843,16,2,2.8
1293,844,2,1,2.8
1294,845,20,1,3.9
1295,846,4,1,3.4
1296,847,1,1,2.5
1297,847,7,1,3.3
1298,848,23,1,4.1
1299,848,22,1,4.0
1300,848,6,1,3.7
1301,849,4,1,3.4
1302,850,7,1,3.3
1303,851,5,1,3.5
1304,852,3,1,3.2
1305,853,16,1,2.8
1306,854,4,1,3.4
1307,855,13,1,2.8
1308,856,23,1,4.1
1309,857,7,1,3.3
1310,858,17,1,4.2
1311,858,20,1,3.9
1312,859,5,1,3.5
1313,860,18,1,3.8
1314,861,22,1,4.0
1315,861,6,1,3.7
1316,862,5,2,3.5
1317,863,4,1,3.4
1318,864,4,1,3.4
1319,865,21,1,3.2
1320,866,14,1,2.9
1321,867,4,1,3.4
1322,868,2,2,2.8
1323,868,8,2,3.1
1324,869,20,1,3.9
1325,870,2,2,2.8
1326,871,8,1,3.1
1327,872,14,1,2.9
1328,872,4,1,3.4
1329,872,20,1,3.9
1330,873,17,1,4.2
1331,873,10,1,2.6
1332,874,15,1,4.5
1333,874,15,1,4.5
1334,875,17,1,4.2
1335,876,5,1,3.5
1336,876,8,1,3.1
1337,877,23,1,4.1
1338,878,22,1,4.0
1339,878,2,2,2.8
1340,878,21,1,3.2
1341,879,1,1,2.5
1342,880,5,2,3.5
1343,880,8,1,3.1
1344,880,7,1,3.3
1345,881,17,1,4.2
1346,881,22,1,4.0
1347,882,2,1,2.8
1348,883,11,1,2.6
1349,883,16,1,2.8
1350,883,22,1,4.0
1351,884,3,2,3.2
1352,885,8,1,3.1
1353,886,3,1,3.2
1354,887,5,1,3.5
1355,887,10,1,2.6
1356,887,2,1,2.8
1357,888,4,1,3.4
1358,889,14,2,2.9
1359,890,2,1,2.8
1360,890,7,1,3.3
1361,891,14,2,2.9
1362,891,7,1,3.3
1363,892,15,1,4.5
1364,893,6,2,3.7
1365,894,23,2,4.1
1366,895,7,1,3.3
1367,895,4,1,3.4
1368,896,3,1,3.2
1369,897,4,1,3.4
1370,898,7,1,3.3
1371,898,16,2,2.8
1372,898,23,1,4.1
1373,899,18,2,3.8
1374,900,5,1,3.5
1375,900,19,1,3.8
1376,901,14,2,2.9
1377,902,6,1,3.7
1378,902,21,1,3.2
1379,903,22,1,4.0
1380,904,15,1,4.5
1381,905,23,2,4.1
1382,905,17,1,4.2
1383,906,9,2,2.6
1384,907,7,2,3.3
1385,907,18,1,3.8
1386,907,9,1,2.6
1387,908,10,1,2.6
1388,909,1,1,2.5
1389,909,1,2,2.5
1390,910,16,1,2.8
1391,910,20,1,3.9
1392,911,2,1,2.8
1393,912,17,1,4.2
1394,912,12,2,2.7
1395,913,12,1,2.7
1396,914,1,1,2.5
1397,914,13,2,2.8
1398,915,6,1,3.7
1399,916,12,1,2.7
1400,916,8,1,3.1
1401,917,20,2,3.9
1402,918,20,2,3.9
1403,919,6,1,3.7
1404,919,15,1,4.5
1405,920,20,1,3.9
1406,921,23,1,4.1
1407,921,23,1,4.1
1408,922,2,1,2.8
1409,922,6,2,3.7
1410,923,8,1,3.1
1411,923,1,2,2.5
1412,924,22,1,4.0
1413,924,23,2,4.1
1414,925,16,1,2.8
1415,926,2,2,2.8
1416,926,9,1,2.6
1417,926,15,1,4.5
1418,927,18,1,3.8
1419,927,21,1,3.2
1420,928,6,1,3.7
1421,928,16,1,2.8
1422,929,15,1,4.5
1423,930,1,2,2.5
1424,931,16,2,2.8
1425,932,6,1,3.7
1426,932,8,1,3.1
1427,932,3,1,3.2
1428,933,1,1,2.5
1429,934,10,1,2.6
1430,934,7,1,3.3
1431,935,11,1,2.6
1432,936,21,1,3.2
1433,936,2,1,2.8
1434,937,3,1,3.2
1435,937,4,1,3.4
1436,938,1,1,2.5
1437,939,2,1,2.8
1438,939,2,2,2.8
1439,940,8,1,3.1
1440,941,3,1,3.2
1441,942,8,1,3.1
1442,942,15,1,4.5
1443,943,6,2,3.7
1444,943,1,1,2.5
1445,944,16,2,2.8
1446,945,11,1,2.6
1447,945,1,1,2.5
1448,946,5,1,3.5
1449,947,2,1,2.8
1450,948,4,1,3.4
1451,948,7,1,3.3
1452,949,17,1,4.2
1453,950,2,1,2.8
1454,951,17,1,4.2
1455,952,12,1,2.7
1456,952,22,1,4.0
1457,953,8,1,3.1
1458,954,1,1,2.5
1459,955,4,1,3.4
1460,955,20,1,3.9
1461,956,2,1,2.8
1462,956,6,2,3.7
1463,957,6,1,3.7
1464,957,11,1,2.6
1465,958,18,1,3.8
1466,959,23,2,4.1
1467,960,16,1,2.8
1468,960,3,1,3.2
1469,961,2,1,2.8
1470,961,1,1,2.5
1471,962,18,1,3.8
1472,962,7,1,3.3
1473,963,10,1,2.6
1474,963,14,1,2.9
1475,964,1,1,2.5
1476,965,1,1,2.5
1477,966,17,1,4.2
1478,967,13,1,2.8
1479,967,1,1,2.5
1480,968,6,2,3.7
1481,969,11,1,2.6
1482,969,7,1,3.3
1483,970,7,2,3.3
1484,971,4,1,3.4
1485,972,3,1,3.2
1486,972,6,1,3.7
1487,973,14,1,2.9
1488,974,17,2,4.2
1489,974,2,1,2.8
1490,974,4,1,3.4
1491,975,14,1,2.9
1492,976,16,2,2.8
1493,977,2,1,2.8
1494,978,22,1,4.0
1495,978,4,1,3.4
1496,979,8,2,3.1
1497,980,20,1,3.9
1498,980,3,1,3.2
1499,981,2,1,2.8
1500,981,14,1,2.9
1501,982,21,1,3.2
1502,982,21,1,3.2
1503,983,14,1,2.9
1504,984,20,1,3.9
1505,985,1,1,2.5
1506,985,6,1,3.7
1507,986,6,1,3.7
1508,987,5,2,3.5
1509,987,14,1,2.9
1510,988,3,1,3.2
1511,989,6,1,3.7
1512,990,11,1,2.6
1513,991,15,1,4.5
1514,992,7,1,3.3
1515,993,6,1,3.7
1516,994,3,1,3.2
1517,995,22,1,4.0
1518,996,6,1,3.7
1519,996,2,1,2.8
1520,997,10,1,2.6
1521,998,8,1,3.1
1522,999,8,1,3.1
1523,999,4,2,3.4
1524,1000,22,2,4.0
1525,1000,1,1,2.5
1526,1001,11,1,2.6
1527,1002,15,1,4.5
1528,1003,1,1,2.5
1529,1003,21,2,3.2
1530,1004,15,1,4.5
1531,1004,6,1,3.7
1532,1004,21,1,3.2
1533,1005,18,1,3.8
1534,1005,18,1,3.8
1535,1006,5,1,3.5
1536,1007,16,1,2.8
1537,1007,18,2,3.8
1538,1007,1,1,2.5
1539,1008,4,1,3.4
1540,1008,1,1,2.5
1541,1009,12,1,2.7
1542,1009,16,1,2.8
1543,1010,22,1,4.0
1544,1010,1,1,2.5
1545,1011,4,1,3.4
1546,1012,10,1,2.6
1547,1012,15,2,4.5
1548,1012,6,2,3.7
1549,1013,14,1,2.9
1550,1014,18,1,3.8
1551,1015,5,1,3.5
1552,1016,1,1,2.5
1553,1016,20,1,3.9
1554,1017,14,1,2.9
1555,1018,21,1,3.2
1556,1019,21,1,3.2
1557,1020,16,1,2.8
1558,1021,4,1,3.4
1559,1021,19,1,3.8
1560,1021,14,2,2.9
1561,1022,4,2,3.4
1562,1022,8,1,3.1
1563,1023,19,1,3.8
1564,1023,8,1,3.1
1565,1024,18,1,3.8
1566,1025,4,1,3.4
1567,1026,7,1,3.3
1568,1026,20,1,3.9
1569,1027,3,1,3.2
1570,1027,18,1,3.8
1571,1028,8,1,3.1
1572,1028,5,1,3.5
1573,1029,17,1,4.2
1574,1030,5,1,3.5
1575,1030,3,1,3.2
1576,1030,2,1,2.8
1577,1031,8,2,3.1
1578,1031,22,1,4.0
1579,1032,6,2,3.7
1580,1032,16,2,2.8
1581,1032,23,1,4.1
1582,1033,3,1,3.2
1583,1034,15,1,4.5
1584,1034,7,1,3.3
1585,1035,1,1,2.5
1586,1036,18,1,3.8
1587,1036,15,2,4.5
1588,1037,1,1,2.5
1589,1038,4,1,3.4
1590,1038,18,1,3.8
1591,1039,23,1,4.1
1592,1040,17,1,4.2
1593,1040,8,1,3.1
1594,1041,1,1,2.5
1595,1042,4,1,3.4
1596,1043,2,1,2.8
1597,1044,7,1,3.3
1598,1045,6,1,3.7
1599,1046,22,1,4.0
1600,1046,2,1,2.8
1601,1047,3,1,3.2
1602,1047,8,1,3.1
1603,1048,2,1,2.8
1604,1048,6,2,3.7
1605,1049,7,1,3.3
1606,1050,1,2,2.5
1607,1051,5,1,3.5
1608,1052,3,1,3.2
1609,1053,5,1,3.5
1610,1053,2,1,2.8
1611,1054,10,1,2.6
1612,1055,6,2,3.7
1613,1055,15,2,4.5
1614,1056,6,1,3.7
1615,1057,1,1,2.5
1616,1058,14,1,2.9
1617,1059,8,1,3.1
1618,1060,2,2,2.8
1619,1061,20,2,3.9
1620,1062,22,1,4.0
1621,1063,5,1,3.5
1622,1063,3,1,3.2
1623,1063,14,1,2.9
1624,1064,4,1,3.4
1625,1064,9,2,2.6
1626,1064,19,1,3.8
1627,1065,17,1,4.2
1628,1066,6,1,3.7
1629,1066,1,1,2.5
1630,1067,4,1,3.4
1631,1067,16,1,2.8
1632,1068,2,1,2.8
1633,1068,20,1,3.9
1634,1069,6,1,3.7
1635,1070,17,1,4.2
1636,1071,8,1,3.1
1637,1072,2,1,2.8
1638,1072,16,1,2.8
1639,1073,1,1,2.5
1640,1074,11,1,2.6
1641,1074,22,1,4.0
1642,1075,7,1,3.3
1643,1075,6,1,3.7
1644,1075,14,1,2.9
1645,1076,1,1,2.5
1646,1077,5,1,3.5
1647,1078,6,1,3.7
1648,1078,5,1,3.5
1649,1078,6,1,3.7
1650,1079,18,1,3.8
1651,1080,7,1,3.3
1652,1080,7,1,3.3
1653,1081,6,1,3.7
1654,1081,19,1,3.8
1655,1082,15,1,4.5
1656,1082,19,1,3.8
1657,1082,20,1,3.9
1658,1083,4,1,3.4
1659,1084,1,1,2.5
1660,1084,16,2,2.8
1661,1085,8,1,3.1
1662,1085,4,1,3.4
1663,1086,14,1,2.9
1664,1087,14,1,2.9
1665,1088,10,1,2.6
1666,1089,4,2,3.4
1667,1090,20,1,3.9
1668,1091,15,2,4.5
1669,1092,14,1,2.9
1670,1092,8,1,3.1
1671,1092,2,1,2.8
1672,1093,4,1,3.4
1673,1094,5,1,3.5
1674,1094,7,1,3.3
1675,1095,12,1,2.7
1676,1095,20,1,3.9
1677,1096,2,1,2.8
1678,1097,7,1,3.3
1679,1097,1,2,2.5
1680,1097,13,1,2.8
1681,1098,4,1,3.4
1682,1098,18,2,3.8
1683,1099,7,1,3.3
1684,1100,5,1,3.5
1685,1100,3,1,3.2
1686,1100,14,1,2.9
1687,1101,3,1,3.2
1688,1101,5,2,3.5
1689,1102,16,1,2.8
1690,1103,22,1,4.0
1691,1104,8,1,3.1
1692,1105,3,1,3.2
1693,1105,11,1,2.6
1694,1106,6,2,3.7
1695,1107,8,1,3.1
1696,1108,20,1,3.9
1697,1109,16,1,2.8
1698,1110,17,1,4.2
1699,1110,14,1,2.9
1700,1111,19,1,3.8
1701,1112,18,1,3.8
1702,1112,6,1,3.7
1703,1112,2,1,2.8
1704,1113,5,1,3.5
1705,1113,15,1,4.5
1706,1114,3,2,3.2
1707,1114,5,1,3.5
1708,1114,3,1,3.2
1709,1115,11,1,2.6
1710,1116,19,1,3.8
1711,1117,2,1,2.8
1712,1118,2,1,2.8
1713,1118,21,1,3.2
1714,1118,14,1,2.9
1715,1119,7,2,3.3
1716,1119,19,1,3.8
1717,1119,16,1,2.8
1718,1120,11,2,2.6
1719,1120,7,2,3.3
1720,1121,14,1,2.9
1721,1121,12,2,2.7
1722,1122,1,1,2.5
1723,1122,15,1,4.5
1724,1123,4,1,3.4
1725,1123,4,2,3.4
1726,1124,7,1,3.3
1727,1125,19,1,3.8
1728,1125,5,1,3.5
1729,1126,9,1,2.6
1730,1126,13,2,2.8
1731,1127,10,1,2.6
1732,1127,6,1,3.7
1733,1127,15,1,4.5
1734,1128,12,1,2.7
1735,1128,19,2,3.8
1736,1129,3,1,3.2
1737,1129,8,1,3.1
1738,1130,21,2,3.2
1739,1130,20,1,3.9
1740,1131,3,1,3.2
1741,1132,23,2,4.1
1742,1132,18,1,3.8
1743,1133,3,1,3.2
1744,1134,7,1,3.3
1745,1135,3,1,3.2
1746,1135,1,1,2.5
1747,1136,14,1,2.9
1748,1136,6,1,3.7
1749,1136,19,2,3.8
1750,1137,4,2,3.4
1751,1137,20,1,3.9
1752,1138,6,2,3.7
1753,1138,2,1,2.8
1754,1139,14,1,2.9
1755,1140,17,1,4.2
1756,1140,6,1,3.7
1757,1141,3,1,3.2
1758,1142,5,1,3.5
1759,1142,3,1,3.2
1760,1143,9,2,2.6
1761,1144,1,1,2.5
1762,1144,22,1,4.0
1763,1145,16,1,2.8
1764,1146,4,1,3.4
1765,1147,6,1,3.7
1766,1147,1,1,2.5
1767,1148,4,1,3.4
1768,1149,6,1,3.7
1769,1150,8,1,3.1
1770,1151,1,1,2.5
1771,1151,8,1,3.1
1772,1152,8,2,3.1
1773,1152,19,1,3.8
1774,1153,8,1,3.1
1775,1154,10,1,2.6
1776,1155,6,1,3.7
1777,1155,2,2,2.8
1778,1156,19,1,3.8
1779,1156,8,2,3.1
1780,1157,5,2,3.5
1781,1157,23,1,4.1
1782,1158,19,2,3.8
1783,1159,15,1,4.5
1784,1159,8,1,3.1
1785,1160,23,1,4.1
1786,1160,4,1,3.4
1787,1160,2,1,2.8
1788,1161,18,1,3.8
1789,1161,4,1,3.4
1790,1162,4,1,3.4
1791,1163,6,1,3.7
1792,1163,1,1,2.5
1793,1164,3,1,3.2
1794,1164,4,1,3.4
1795,1165,5,2,3.5
1796,1165,3,1,3.2
1797,1165,19,1,3.8
1798,1166,21,1,3.2
1799,1167,4,1,3.4
1800,1167,15,1,4.5
1801,1168,15,1,4.5
1802,1169,5,1,3.5
1803,1169,14,1,2.9
1804,1170,3,1,3.2
1805,1170,14,1,2.9
1806,1170,17,1,4.2
1807,1171,3,1,3.2
1808,1172,21,1,3.2
1809,1172,19,1,3.8
1810,1173,5,1,3.5
1811,1173,17,1,4.2
1812,1174,10,1,2.6
1813,1175,22,1,4.0
1814,1175,1,1,2.5
1815,1175,22,1,4.0
1816,1176,2,1,2.8
1817,1177,4,1,3.4
1818,1177,6,2,3.7
1819,1178,5,2,3.5
1820,1178,5,1,3.5
1821,1179,9,1,2.6
1822,1180,6,1,3.7
1823,1181,7,2,3.3
1824,1182,4,1,3.4
1825,1183,22,1,4.0
1826,1184,1,1,2.5
1827,1184,2,2,2.8
1828,1184,21,2,3.2
1829,1185,22,1,4.0
1830,1186,9,1,2.6
1831,1186,12,1,2.7
1832,1187,3,1,3.2
1833,1188,1,1,2.5
1834,1189,6,2,3.7
1835,1190,6,1,3.7
1836,1190,8,1,3.1
1837,1191,2,1,2.8
1838,1191,7,1,3.3
1839,1192,15,1,4.5
1840,1192,7,1,3.3
1841,1192,4,1,3.4
1842,1193,7,2,3.3
1843,1194,5,1,3.5
1844,1194,23,1,4.1
1845,1195,5,1,3.5
1846,1195,4,1,3.4
1847,1196,14,1,2.9
1848,1196,7,1,3.3
1849,1197,3,1,3.2
1850,1198,10,1,2.6
1851,1199,10,1,2.6
1852,1200,6,1,3.7
